barcode,price,active,quantity
8964001764120,580,0,1
8964001764588,580,0,2
8964001764298,580,0,1
8964001764052,580,0,0
8964001764564,580,0,1
8964001764557,580,0,1
100697,510,0,0
8964001764304,580,0,0
8964001764458,335,0,0
8964001764137,295,0,0
8964001764571,335,0,0
8964001764069,350,0,0
8964001764595,295,0,0
8964001764601,295,0,0
8964001764021,320,0,2
106531,415.2,0,0
106532,415.2,0,1
6248765458115,3230,0,0
8961102815706,475,0,0
8961102815744,475,0,0
8961102815720,475,0,0
8961102815713,475,0,0
8961102815737,475,0,0
8961102815690,475,0,0
6261149033166,50,0,0
6261149033753,80,0,0
105442,97.99,0,-1
105577,146.24,0,2
8589895823519,45,1,8
4904530594618,22.5,0,-10.5
4904530584596,350,0,0.5
6927799694286,550,0,1
6927799694248,650,0,3
113906,56.11666667,0,0
113253,31.66666667,1,10
113719,44.83333333,1,8
106464,286.75,0,1
109739,289.87,1,6
112713,800,0,-2
112860,640,1,5
119093,160,1,5
116693,70,1,5
745314027656,80,1,30
6533411408768,300,0,0
6533411409758,500,0,1
6533411410716,870,0,0
8886467076077,720,0,0
104467,1630,0,0
110443,470,0,0
115456,800,0,1
JAF03478,800,0,2
10920199302,650,0,1
100579,440,0,0
8745157520453,150,1,12
595,300,0,-2
725765720764,225,0,0
710535674934,300,0,0
PM,10,1,21
113857,1507,0,-1
113547,1194,0,0
113630,1267,0,0
114335,668.6,0,0
8964000258293,420,0,2
8961100023547,100,0,3
8961100023844,100,0,2
108136,143,0,1
109440,250.23,0,2
105942,78.07,1,4
105964,97.59,0,2
106120,175.9,0,1
107579,4.503,0,0
107423,65,1,5
106659,489.04,0,-1
106362,307.36,0,1
106382,299,1,5
107602,175,0,-1
107678,159.01,0,0
107603,149.01,0,1
7579666009458,347,1,5
745314976817,650,0,0
745314976855,650,0,0
111375,462,0,3
113325,36.36666667,1,30
109055,45,1,6
107765,184,0,0
109073,10.86666667,0,-58
109112,11,1,240
111469,97.516,0,-1
110959,98.555,1,36
113190,24.95333333,0,0
8964001451006,76.9,0,-1
744343545636,90,0,1
110526,6.333333333,1,125
108021,3.25,1,225
109508,5.839,1,373
116927,700,0,0
89686120660,90,1,29
5285000396857,90,0,0
5285000395140,90,1,32
8964001625032,413,0,0
109424,284.01,1,13
8964001160311,780,0,2
109886,9.2,1,10
109860,35,1,10
110212,26.07142857,1,42
118950,37.86666667,0,0
118787,100,0,-16
113056,880,0,2
108292,177,0,1
109631,320,0,1
113867,53.12142857,1,56
109185,22.8,0,0
113304,35,0,0
113334,34.08607143,1,252
113311,43.64285714,1,49
113314,36.78571429,1,28
112655,47.5,1,14
111861,39.28571429,1,28
112106,43,1,21
8965310050508,40,0,-6
8965310054810,250,0,0
8965310055589,30,1,55
8965310055299,30,1,53
8965310054971,250,0,0
8965310055183,50,1,18
8965310054865,50,1,38
8965310054872,50,1,43
8965310055008,100,1,23
105692,378.07,0,3
117778,10.45,1,40
113098,930,0,1
113096,970,0,1
113097,970,0,1
113480,920.72,1,8
114174,392.97,0,0
109024,250,0,2
111215,15,0,0
89006245,360,0,0
89003978,600,0,0
112956,22.50066667,0,0
6260128706473,70,0,0
IRON BRUSH PURE,120,1,7
IRON BRUSH,100,1,9
112454,20.33533333,1,88
109241,228.8,0,1
111807,35,0,0
115491,36.78571429,1,42
111732,33.92857143,0,0
110800,26.78571429,0,0
6533411394740,820,0,0
199628098732,1150,0,3
6533411346770,200,0,0
7137571710380,280,0,0
199628070776,750,0,2
6533411448740,130,0,0
6533411438772,70,0,3
6533411534702,100,1,6
6442160192814,196,0,0
7051055503360,540,0,2
6890767852738,650,0,2
6890767862706,940,0,2
6533411436792,160,0,3
6533411520774,326,0,0
6442160030826,100,0,-1
6442160005862,450,0,1
6533411515756,140,1,8
6533411343700,20,0,0
199628064768,40,1,28
6533411537772,300,1,4
6533411446760,370,0,3
6533411447750,730,0,1
6533411432732,220,1,6
653341140470,240,0,0
6533411416756,600,0,2
6442160022838,150,0,2
6533411393750,890,0,0
6533411443790,140,0,1
6442160230806,40,1,19
705105550633,320,0,0
6442160033896,520,0,0
718122100811,755.56,0,0
6890767865776,540,0,1
7051055555390,650,0,0
6890767861716,999,0,0
7051055541362,240,0,2
6890767864786,720,0,0
6442169991708,300,0,0
6533411440720,180,0,2
6533411474794,430,0,0
199628052710,700,0,0
6442160038846,285,0,0
7051055538324,340,0,0
6442160027888,160,0,0
199628051720,675,0,0
6890767819786,4300,0,1
7181221027168,3000,0,1
6890767817706,580,1,5
6533411348750,890,1,4
6890767822724,785,0,3
6890767818796,1550,0,2
6890767829754,930,0,2
199628039704,6800,0,1
6890767830712,1670,0,1
7181221025188,8730,0,1
6890767816716,3000,0,1
6533411500738,1500,0,1
199628038714,3500,0,0
6533411530742,250,0,0
6533411431742,120,0,3
6533411522754,335,0,0
6533411508758,370,0,2
7181221007122,570,0,2
7181221002172,499,0,0
7181221006132,375,0,0
7051055498352,250,0,0
6890767821734,270,0,0
6533411435702,230,1,5
6533411521764,395,0,0
6533411528794,50,1,19
8964000716250,235,0,0
106825,220,1,6
4894947019883,450,1,5
4894947035357,3450,0,1
4895180793325,250,1,8
4894947019890,450,1,5
4894947103490,350,1,8
4894947006722,1450,0,1
4894947045912,1250,0,1
4894947034558,250,1,9
109547,22.581,1,4
109991,30.5,1,12
111480,46,0,0
118891,75,0,-10
110385,100,1,14
110235,25,1,28
110236,25.71428571,0,0
113427,43.92857143,1,14
119334,495,1,4
111650,45.1,0,0
118161,23.33333333,1,30
114544,4941.12,0,-3
114558,5206,0,1
114473,3847,0,1
117491,250,0,0
8964235236196,200,0,0
855434009378,300,0,0
855434000016,550,1,52
855434000962,500,0,0
671866277679,20,1,40
8961102504839,10,1,21
8961102504846,10,0,-15
109962,259.22,1,4
107824,12.84,0,-12
109961,25.922,0,-24
8964000974834,34.485,1,7
112573,50.82,1,56
111936,40.83785714,1,14
112083,40.83785714,1,14
110592,32,1,14
110647,26.08642857,1,14
8964001070740,10,0,0
111967,33.15142857,0,0
110651,436,1,4
100097,105,0,-9
100953,120,0,-18
100017,135,0,-17
100167,165,0,-18
100021,195,0,-4
100226,220,0,-2
100314,240,0,-10
100145,80,0,-27
100841,95,0,-11
110339,34.8,1,20
111976,56.116,1,60
112641,70,0,0
3336664823332,40,0,0
769503786216,50,1,14
769503781693,10,0,-3
8961101783396,10,0,0
769503781044,10,0,-7
769503782065,10,0,3
769503782102,10,1,13
8961100285105,10,0,0
769503782089,10,1,33
769503784809,50,0,1
769503780849,10,0,-51
769503782126,10,0,-45
769503781020,50,0,-1
107463,54,0,0
855434009736,30,1,958
855434009675,25,1,115
855434009743,100,0,0
103036,245,0,0
105107,365,0,0
103870,500,0,0
3574661656014,970,0,1
102739,345,0,0
103477,590,0,0
103089,460,0,0
60052377,460,0,0
6001011321126,670,0,0
115969,665,0,0
103091,450,0,2
103417,850,0,3
103347,715,0,0
100465,1185,0,0
100392,230,0,-1
103644,550,0,0
103811,740,0,0
104588,965,0,0
100259,370,0,0
102770,420,0,1
100322,395,0,0
115967,595,0,0
103346,595,0,0
115968,595,0,0
102158,350,0,1
102873,410,0,0
104508,565,0,0
103819,1025,0,0
103440,215,0,0
103337,785,0,0
102038,240,1,8
102039,169,0,-2
4801010105206,420,0,2
102930,340,0,0
103519,565,0,1
3574660583168,970,0,0
3574660583861,970,0,0
3574661458755,650,0,1
9556006014547,420,0,1
3574669907835,650,0,0
9243178626653,50,1,25
9243178611161,200,1,5
9243178633712,150,1,11
9200507005855,200,0,-1
9243178628503,50,1,557
9243178615763,200,0,-2
9200503020883,250,0,0
9200506009731,200,1,550
8964000979211,180,0,0
9200508010506,250,0,0
9243178626455,50,0,0
9200501026924,50,0,1
9200501026917,50,1,4
9200508044969,150,0,2
9200501026931,50,0,1
9200507023071,350,1,6
9200501027310,180,0,2
8964003074135,250,0,0
9200508004895,700,0,0
9255078601517,50,0,1
9243178662309,50,0,-6
9243178650085,250,0,1
9200508043443,30,0,2
8964003074142,250,0,0
9200506011208,750,0,0
9243178601162,40,1,11
9200508007759,150,1,4
9243178615602,250,1,9
9200506008413,150,1,399
9200501033083,50,1,1109
9200503038918,50,0,1
9243178614254,40,0,0
9200501030570,250,0,0
9200501032635,50,1,551
114110,171.7,1,9
8852961022698,100,0,-25
8852961022711,100,0,-12
8852961026115,100,0,-11
8852961023145,100,0,1
8852961022704,100,0,-6
8852961021370,33.33333333,1,16
8852961025941,450,1,6
8852961025958,480,1,5
8852961021394,100,1,7
8852961021417,100,0,-10
8852961021431,100,0,2
112245,9,0,3
8964002488766,10,0,0
8964002488773,10,0,0
8961103501530,30,1,36
8992222300162,750,0,2
8992222300360,750,0,3
103421,750,0,2
103422,750,0,1
103423,750,0,3
103744,750,0,2
103745,750,0,0
9310379400006,1780,0,1
11509043108,2250,0,1
11509043139,2350,0,-1
9310379273006,2220,0,1
9310379275000,2220,0,1
9310379277004,2250,0,1
9310379275017,2150,0,0
9310379279008,2250,1,4
104487,2000,0,0
106761,810,0,1
8964000769973,1290,0,0
8964000769966,505,0,1
8964000163436,750,0,0
8964000163344,860,0,0
8964000769492,1265,0,1
8964000163375,785,0,0
8964000769713,1450,0,0
8964000769706,585,0,2
8964000769881,525,0,1
8964000769898,1325,0,1
8964000163191,1350,0,2
8964000163184,1295,0,1
8964000163054,1385,0,0
8964000163351,1060,0,1
8964000769577,1390,0,0
8964000769508,1265,0,0
8964000163214,550,0,2
8964000163221,1200,0,0
8964000163153,1350,1,5
8964000164204,1190,0,1
8964000769591,605,0,2
8964000769607,1435,0,2
8964000163726,1265,0,2
8964000163030,1360,0,-6
8964000163023,505,0,-3
8964000163382,850,0,3
8964001541264,950,0,1
8964000163122,525,0,2
8964000163139,1190,0,0
8964000164211,500,0,1
8964000164228,1155,0,-1
8964000163078,1290,0,1
8964000163863,550,0,-2
8964000163870,1260,0,-9
8964000769447,1150,0,-3
8964000769911,1450,1,9
8964000163320,1050,0,2
8964000769720,1105,0,0
8964000770030,850,0,2
119070,510,0,-2
116780,250,0,3
116787,190,1,6
117206,7600,0,0
769503786186,20,0,2
769503786162,20,0,2
117554,40,0,0
103133,230,0,0
103130,230,0,0
116285,235,0,0
103131,235,0,0
116280,205,0,3
116281,235,0,2
116282,205,0,1
103132,205,0,1
116283,235,0,3
116284,235,0,3
102516,210,0,2
103323,380,0,1
106770,29,1,180
105918,100,1,9
108476,1.6,1,40
602772125044,50,0,0
100838,85.71428571,0,0
115365,217.32,1,99
110937,5.15,1,30
106391,387.19,0,3
886635001243,140,0,0
886635000000,210,0,0
886635000109,210,0,0
886635000222,210,0,0
107934,232,0,3
110232,21.23642857,1,15
112026,33.92857143,1,12
108429,32.985,1,10
109866,49.9875,1,12
114396,45.9211,1,50
107519,95.16,1,11
111087,15.30366667,1,78
104858,650,0,1
108166,160,1,5
744343546312,220,0,0
769503781457,90,0,1
113732,825,0,0
80052760,395,0,3
118071,420,0,3
8951012001559,50,1,11
7181221034166,320,0,0
644216010288,225,1,4
6769790401001,100,0,0
718122104116,280,0,-2
7137571777338,340,0,0
7137571774368,125,0,0
644216009183,100,1,9
732388534531,320,0,0
718122099917,120,0,1
7137571699364,120,0,0
689076783873,100,1,5
7137571776348,270,0,3
718122103218,550,0,2
117243,300,0,1
705105554730,160,0,1
718122104215,80,0,2
653341107077,170,0,1
705105558530,140,1,8
705105552934,425,0,3
689076784375,430,0,2
689076783378,430,0,2
718122103317,525,0,3
689076783972,530,0,2
689076783170,530,0,0
705105552835,750,1,6
689076784078,790,0,1
689076783279,750,0,0
112092,125,1,11
112923,174.616,0,0
96197370,160,1,11
40052458,0,0,0
792625892213,350,0,-2
792625892220,650,0,-2
114964,215,0,0
6294003539153,140,0,0
6294003539054,300,0,-12
8690632059150,229,0,0
103988,590,0,0
101986,450,0,1
101987,390,0,0
101988,390,0,0
116268,700,0,0
116266,700,0,0
101342,180,0,1
721688860617,180,1,4
101343,250,0,1
735745952597,345,1,7
735745952740,450,1,4
735745952559,650,0,3
101349,200,0,0
101309,120,0,3
107614,140,1,5
115461,30.4,0,0
112029,560.96,0,0
109782,281.04,0,1
113095,934.45,0,2
112162,54.664,1,12
113402,99.014,1,27
111815,96,1,10
8886300007091,30,1,148
8887290020206,80,0,0
8886300007077,1650,0,1
100687,850,0,1
8886300007022,150,0,0
8886300004106,99,0,0
107709,175,0,0
735745952641,380.3,0,1
8964300901110,230,0,0
8966666183339,620,0,-2
8963557106668,899,0,-1
8963546107775,330,0,0
117976,450,0,-5
8963558106667,1099,0,0
8966666182226,399,0,0
8964300385552,260,0,-1
8964300485559,320,0,-4
8965555105551,180,0,0
8963555105557,350,0,-7
8965555185553,570,0,-2
117975,230,0,0
112188,557.27,0,0
113457,38.76,1,30
114076,63.84,1,30
5633272238588,100,0,-5
JAF03441,150,1,9
114748,50,0,0
115119,121,0,0
8923000375966,180,0,-21
116870,200,0,0
8961014032901,75,1,88
8961014021639,50,1,7
8961014038149,275,0,1
8961014034172,140,0,0
8961014032147,265,1,5
8961014032123,460,0,1
100861,60,0,0
8961014034950,90,0,-1
8961014034677,175,1,36
8961014031058,190,0,0
8961014033861,185,0,-35
8961014033854,185,0,0
8961014033823,30,0,0
8961014033816,30,0,0
8961014033847,275,1,48
8961014033960,50,0,1
8961014033953,50,1,145
8961014030457,75,0,0
8961014030464,75,0,0
8961014037326,350,0,0
8961014034165,140,0,0
8961014032130,270,1,11
8961014032116,475,1,11
8964000031018,150,0,-2
8964001024941,410,0,0
4800361002851,820,0,0
4800361328463,70,0,2
4800361000239,1450,0,0
4800361339360,350,0,0
5900020042668,80,0,0
4800361292382,2150,0,0
109408,263.94,0,1
671866277402,70,0,0
671866277396,70,0,0
671866277419,70,0,0
671866150101,160,0,0
671866149754,210,0,0
671866149969,180,0,0
788364955180,50,1,8
788364955173,20,1,12
788364955197,50,1,45
8996001320136,350,1,11
8996001331156,450,0,1
112414,35.4,1,15
4909688584627,130,0,0
4909688584634,130,0,0
106353,220,1,4
116027,240,0,0
116028,240,0,0
116029,240,0,0
116030,240,0,0
111134,398,0,0
116956,420,0,2
116866,650,1,14
19962816079,220,1,10
103298,650,1,11
8964001025771,30,0,0
112999,29.818,0,0
8964000572924,499,0,0
8964000572917,499,0,0
8964002346943,30,0,0
8964002347292,40,0,-17
8964002347353,40,1,77
8964002347278,40,1,33
8964002346509,60,0,-17
8964002347377,60,0,1
8964002347360,60,1,19
8964002345786,50,1,51
8964000090756,50,0,-5
8964002347049,100,0,0
114905,75,0,0
116901,50,1,30
48700092,220,0,0
48700085,220,1,8
115214,1760,0,0
100684,590,0,0
4005808366606,320,1,5
110044,345,0,0
112948,57.5,1,28
111975,39.28571429,1,14
108919,220,0,0
116957,1500,0,0
8961008223193,850,0,3
8961008235394,1400,0,0
8961008235370,450,0,1
8961008222684,700,0,0
8961008222691,1575,0,2
8961008235400,3150,0,1
8961008222066,720,0,-1
8961008222073,1575,0,2
8961008222080,3250,0,1
8961008222097,850,0,3
8961008223261,1575,0,0
8961008223278,3150,0,1
112918,24.894,1,140
108683,249.06,1,5
744343546862,204,0,0
102032,170,1,24
744343545346,200,0,0
744343545322,190,0,-2
220200,1600,0,0
744343545315,60,0,-1
744343546718,360,0,0
100415,550,1,6
100755,180,0,0
744343545353,95,0,0
100740,81,1,6
100099,145,0,-1
101849,150,0,-58
118506,120,1,39
118384,100,1,14
101653,200,0,-4
744343545360,420,0,2
744343546671,630,0,0
744343545414,220,0,0
744343545384,240,0,3
744343545407,420,0,1
744343545438,30,0,2
744343545445,270,0,1
101972,340,0,-1
CANDLE,40,0,0
100549,620,1,18
119321,620,1,37
744343545452,70,0,0
744343546183,120,0,3
744343546596,195,0,0
744343545926,290,0,1
744343546817,920,0,0
744343546190,80,1,4
116051,1350,0,0
116052,2980,0,-6
116054,5200,1,59
116055,9500,0,-9
116057,9750,1,24
102333,160,1,13
103763,240,0,-1
116882,330,0,-2
101488,190,1,4
101869,150,1,4
100899,80,0,-1
101837,200,1,4
102300,100,0,-1
102040,215,0,2
744343545469,90,0,0
67174464,200,0,-1
440400,2980,0,0
404040,2580,0,0
200220,1650,0,0
400440,3100,0,0
550500,3000,0,0
200020,750,0,0
500050,1300,0,0
744343545520,90,0,0
744343545476,100,0,0
744343547203,50,0,0
744343545506,90,0,0
744343546473,50,0,3
744343545537,300,0,0
744343545544,170,1,6
744343545551,370,0,0
744343545575,750,0,0
744343545568,210,0,0
744343547180,95,0,1
744343546459,95,0,1
744343546633,90,0,-1
744343545582,150,0,0
744343547081,75,0,0
101809,150,0,0
101551,55,0,0
744343545605,150,0,0
744343545629,420,0,0
102598,550,0,-3
744343545667,150,0,1
744343545674,234.32,0,0
117303,550,0,-4
744343546350,260,0,-1
788020,250,0,0
744343546534,160,1,11
117420,160,0,-2
117421,170,1,6
101508,30,0,1
101950,90,0,0
101631,130,0,0
101645,120,0,0
102035,190,0,0
744343545681,185,0,0
744343547111,30,0,0
744343545704,150,0,0
744343546251,140,0,0
102324,80,0,0
744343546275,220,0,2
744343546299,150,0,0
102659,200,0,0
102376,135,0,0
744343545711,120,0,0
744343545728,260,0,0
102237,200,0,0
744343545742,35,0,0
744343545735,65,0,1
744343545759,65,0,0
104015,400,0,1
744343546442,110,0,0
102499,110,0,0
102835,60,0,0
102501,40,0,0
101941,80,0,2
744343546893,60,0,0
744343545780,80,0,0
788040,250,0,0
744343546411,400,1,41
744343546886,620,1,22
2001,60,0,-2
7443435471664,100,0,3
744343545797,140,0,0
119188,220,0,0
744343545773,50,0,0
744343545889,75,0,0
102238,270,1,20
744343545803,130,0,0
744343547098,85,0,0
744343545834,150,0,1
744343545841,220,0,0
744343545865,190,0,0
744343545872,90,0,0
102885,400,0,0
102122,350,0,-4
117906,420,1,4
102515,250,0,-1
744343546824,200,0,-1
744343546855,120,0,1
744343546039,220,0,2
744343545896,150,0,0
744343545902,100,0,0
744343545964,120,0,1
744343546916,240,0,-1
101276,52,0,0
744343547128,80,0,0
104077,700,0,0
118468,85,1,95
788074,100,0,-1
788014,100,0,-7
744343545971,90,0,0
744343545988,50,0,0
744343545995,60,0,0
744343546008,170,0,2
744343546121,450,1,26
101862,170,0,2
116395,280,0,2
117918,220,1,13
744343546022,287.78,0,0
744343546015,260,0,0
744343546084,70,0,0
108167,190,1,5
6260303765707,70,0,-1
112609,660,0,1
113057,100.3571429,0,0
113954,50.17928571,1,49
113347,30.10928571,1,56
113346,30.10857143,0,-14
114354,129.987,1,45
113492,35.12666667,1,60
114048,76.499,1,45
106441,320,0,0
114170,287.5,0,0
113102,26.25,1,90
100827,770,0,0
101144,1390,0,0
100274,2500,0,0
107522,3.2376,1,75
114597,1733,1,4
109472,25.3,0,0
109051,2.5314,1,180
110722,4.2546,1,90
108946,8.133333333,1,60
108264,256.09,1,4
111847,7.1911,0,-30
6260128709986,70,0,1
8964002346370,150,1,6
8964000090602,20,1,15
8964002347476,30,0,-140
8964002347421,30,0,-48
8964002347322,30,0,-4
8964002345724,30,1,98
8964002347445,30,0,-27
8964002347469,30,0,-22
8964002347308,30,1,39
8964002347452,30,0,-75
8964002347599,40,0,0
8964002346844,50,0,-33
8964002346875,50,0,-32
8964002346608,30,0,0
8964002346868,50,0,-102
8964002346882,50,0,-83
8964002346486,50,1,96
8964002346615,50,0,-1
8964002346783,50,1,46
8964002347612,40,0,0
8964002346851,50,1,33
8964002347735,40,0,0
8964002347766,40,0,0
8964002347728,40,0,0
8964000103791,40,0,0
8964002347704,60,0,0
8964002346929,70,0,-10
8964002346899,70,0,-31
8964002346912,70,0,-66
8964002346936,70,1,15
8964002346493,70,0,-1
8964002346905,70,0,-167
8964002347681,60,0,0
8964002347711,60,0,0
8964002347674,60,0,0
8964002347698,60,0,0
8964002347575,60,0,0
8964002347636,80,0,0
8964002347667,80,0,0
8964002347650,80,0,0
8964002347629,80,0,0
8964002347643,80,0,0
8964002346677,100,0,2
8964002347537,80,0,0
8964002347063,100,1,5
8964000090435,100,0,-17
8964000090428,100,0,-5
8964002346660,100,1,13
8964000090411,100,1,28
8964002346776,50,1,116
8964002346790,70,1,18
8964002346356,150,1,25
8964002346363,150,1,17
8964002345762,50,0,-40
8964002345700,30,0,3
8964002346394,150,0,-23
8964002345854,70,1,18
8964002345861,100,1,7
8964002345847,100,0,0
8964002345830,70,1,4
8964002345793,30,1,240
8964002346806,70,0,-22
8964002345748,70,1,16
8964002347568,60,0,0
8964002345731,50,0,3
8964002345816,70,1,83
118737,70,1,193
8964002345809,50,1,35
5028217006252,220,0,2
5028217005606,210,0,2
5028217004654,220,0,2
